4.970954726153471448e+00,1.234114807456101026e+00,3.752181955878501867e+03
6.071101134862509241e+00,1.702929077288649062e-01,9.462529261421580884e+01
1.110073224837792694e+00,8.105148227609945133e-01,4.555640535878998207e+02
2.169570155507107412e+00,3.541737336675466197e-01,9.675187719650344889e+02
1.190139436891680447e+00,6.597138901636588892e-01,2.539851539432147831e+02
1.460661931901655830e+00,-9.242152135541131797e-01,5.118116295285667547e+02
1.815534990247694713e-01,-9.823691302679815607e-01,4.311078104659158612e+02
4.832096076809786922e+00,-3.220598013115337777e-01,1.313339600078406420e+03
3.582389410323326473e+00,-8.175785361110859961e-01,1.036165922982423353e+03
2.189543820797218654e+00,1.400373609611295089e-01,3.908102614996741409e+02
6.066260122466658050e-02,1.261520251964149963e-01,1.489005060207426823e+02
4.572994144879994671e+00,9.731868998198415222e-01,1.309338924027014400e+03
3.494015971697708167e+00,7.697561544062020422e-01,5.456355957481728183e+02
3.708199846201862271e-01,5.368879841885397797e-01,6.966389997011219748e+03
3.302172470432359619e-01,-1.355707753821488448e-01,1.154694796147511170e+03
1.868177706336228150e+00,1.139390723685232754e+00,4.194352990431958688e+02
2.755801473405528501e+00,1.033329793815900510e+00,4.726162663597933715e+02
2.632851343602193861e+00,1.458341082267701760e-01,5.084054233368564155e+02
2.234723279974860866e+00,1.222237213237883591e+00,4.863910243060891503e+02
4.530429531194458903e+00,5.453668704549318180e-01,2.126601080800662658e+03
2.964804291840953177e+00,1.053645763453571416e+00,1.753423598105106066e+03
4.120831288659115188e+00,-1.259386733708454997e+00,5.204309879894077540e+02
5.678699522804945943e+00,-1.606816983238266994e-01,3.386320202010846288e+02
1.602914472181347083e-01,-3.453347381098453295e-01,3.445917620915273574e+02
3.534186273085665686e+00,-1.293425331508921694e-01,6.935178787826931739e+02
2.171957209011980527e+00,7.456834931744749095e-01,8.582442647494881385e+02
3.578707373973406103e+00,4.314968247581201233e-01,1.589491105900989112e+02
3.736451209995128586e+00,1.205165726961084482e+00,3.394044019108906127e+02
3.950273356420798132e-01,-9.816884567297627928e-01,5.595262350905754829e+02
2.825675367187619358e+00,-5.606397092633541579e-02,3.742851135871983814e+01
4.254397538462036721e+00,9.315349380343729280e-01,8.765939666804945318e+02
2.451692582631390949e-01,-6.428126405500351748e-01,1.318597664535103650e+04
4.016159977967199701e+00,6.123192191753681346e-01,3.305237309815791832e+03
4.036689518782825559e+00,4.416287012076888230e-01,2.037240196174660980e+02
3.264110855791085619e+00,-1.247289673339769117e-01,3.046860777100651376e+03
2.324640441822340531e+00,8.029377368449412966e-01,7.751429514525167178e+03
3.984446304901847480e+00,4.138066500847896179e-01,3.339407100842041018e+03
6.880711688433022166e-01,-3.679422296326495534e-01,7.883611550326104407e+02
1.410562584392437979e-01,-9.534239755896306567e-01,1.624108377992561600e+03
1.568781492303341629e+00,-4.584147717568979874e-01,2.748866859606993103e+02
4.960647959307255661e+00,-9.457143265276133359e-01,3.659196151260237002e+02
5.177405786879964167e-02,-9.732446651164068374e-01,1.906007155984874544e+02
2.020725874166262592e-01,-1.841802110905834192e-02,1.276402189090415277e+03
4.792135106275179801e+00,1.103604900328570615e+00,9.443664612901292799e+01
6.117702736533560781e+00,-3.686226499863378692e-01,2.566460438567674487e+02
6.000446936925879271e+00,-9.824105173485294662e-01,7.392147942231614479e+02
3.108658886752639017e+00,9.379666007048127474e-01,1.013503053333506614e+03
1.447624258334957448e+00,-1.008544831552208976e+00,1.776461053539938177e+02
3.938076763832796257e+00,3.653575592898227198e-01,6.190854775603723965e+02
5.937988313434640730e+00,-1.154955765713828963e+00,2.573827962843221826e+02
9.653923475534430532e-01,1.713969868152376286e-01,2.715186530468922115e+02
7.889840525736494525e-01,-4.637763317930825024e-02,6.917406222699261889e+03
2.471922926432854162e+00,9.459491265644499602e-01,3.391913899985007674e+02
8.302116489804207689e-01,-8.541095057373387922e-01,6.076924963416594210e+02
4.128985881585552242e+00,-6.660033532856142191e-01,1.568026728752844008e+02
3.925561353338597570e+00,1.003272308977718019e+00,5.167416049069290693e+02
8.168031578950546434e-01,-7.969752558129912234e-01,1.036770448854601000e+03
4.968701273694086651e-01,-5.136942708425357162e-01,1.201571299945847215e+02
1.059931656649522935e+00,-3.833419215028661675e-01,1.282243586334240263e+03
3.618408516540270181e+00,-3.273066099412969693e-02,2.576947169067949517e+02
1.941935961297805324e+00,8.163870058138654739e-01,6.600808512918359838e+02
1.535135291569320604e+00,-5.506367179181301807e-01,2.106148220881925681e+03
2.474893856192509484e-02,-4.784912116916019142e-01,2.397205346754385118e+03
9.353007370916646135e-01,2.004356022861858988e-01,4.784706995025106835e+02
4.246450183707277226e+00,3.212194760598070797e-02,6.235881499209564936e+03
6.092610962513245632e+00,-3.501628318415117014e-01,3.378425416222316358e+02
3.741145101618462476e+00,-6.778904008092377642e-02,3.565021902278451194e+02
1.391351497905084500e+00,4.168042491046534126e-01,6.220969980701912618e+02
4.186276002550450848e+00,4.149981013865998714e-01,2.352209161009254331e+03
2.619443129151814542e+00,-1.024671569003432703e+00,2.730911436100636820e+02
6.030080710684036838e+00,-7.424743948335617016e-01,1.660939549952950074e+03
5.065121777153242633e+00,3.132380853537899412e-01,9.156616776016503536e+02
1.316862117764587170e+00,-1.132518215360574843e+00,5.971966576142114036e+02
3.742365939930737184e+00,-1.890780414536002707e-01,1.358843477426001982e+02
1.435767295004115818e+00,-7.467682590006476939e-01,7.797830565511839040e+02
6.121041902152215997e+00,1.140780775329414354e+00,1.905803718470379863e+03
2.099022092920255655e+00,-5.712185104501238397e-01,3.895991015194289844e+02
3.498153124919458179e+00,1.166284276136283493e+00,5.041823462981313355e+02
3.559708455556471307e+00,6.181132761014201948e-01,7.099691927463369439e+02
3.323793540480819875e+00,4.387960165956674707e-01,3.706251157717580327e+02
1.057090313445175234e+00,-7.706647980274716758e-01,4.913342487613887215e+02
3.058977399160494048e+00,1.183985374917416511e+00,1.016799613739132724e+02
1.555839498877449767e+00,4.742291267220620221e-01,1.872422708571290968e+03
1.887208439747022071e-02,1.782952713586741789e-01,7.375075028951638387e+02
5.995347378505731406e+00,-8.269626338991857839e-01,1.971104224695228879e+02
3.115047196932832829e+00,9.654425750561350661e-01,7.785734965837007167e+02
1.461459830141550675e+00,-2.072732179006646636e-01,1.507993143618820682e+02
6.228695359555947775e+00,-1.266978472840288583e-01,3.314961974770366169e+02
3.565748788972871175e+00,-8.591521821582830121e-02,2.887372544800887226e+02
4.000177209760283681e+00,1.735232874101848843e-01,6.167474272700949768e+03
1.402128348136997049e+00,-1.015011218650391900e+00,5.361106241006705204e+03
3.892401873626913922e+00,5.055602080871035575e-01,8.966146214968146069e+02
2.621762266377821948e+00,-4.609937612649158134e-01,6.558745489218591729e+02
7.346362366841513447e-01,-4.040883639609743616e-01,2.678952163659819234e+02
6.271359452852969696e+00,-9.565386259558732451e-01,2.518289555715753636e+02
1.475915192266807008e+00,8.585417891290673120e-01,5.142462395760734353e+02
6.176175076620659787e+00,2.631437901544006475e-01,4.267729789249772239e+02
3.872766566752150919e+00,1.251980967024548808e-01,4.408610937580971267e+02
2.669251325336085667e+00,-3.455857432093093484e-01,7.272060781494684534e+02
1.230582346754433010e+00,-1.073952833677919161e-01,1.962183684476506869e+03
1.578672534236059244e+00,-9.926422357591699885e-01,1.512658179699097616e+02
3.479573491270191887e+00,-1.187768010358336013e-01,8.650201158806271451e+01
1.577209546830161457e+00,4.307959623348865952e-01,9.371755953095451730e+01
5.130531845126876433e+00,3.358007785126330691e-01,8.567061003420268435e+02
4.314319190896353184e+00,7.846533805300651698e-01,5.468532056433468824e+02
5.169136494254347625e+00,2.462716460307917132e-01,6.537566416638381952e+02
4.924719522754330558e-01,-1.092135070489661963e+00,5.656483591826598740e+02
5.301860228587658597e+00,7.268356091850577613e-03,3.994833381135314880e+02
8.102159868959598610e-01,-9.496544013265293405e-01,5.128380049991235410e+02
5.103703235911320135e+00,9.726031891043983579e-01,8.623570997384499606e+02
5.655300106233880797e+00,9.188343297782137764e-01,4.105756501341128569e+03
6.369415468591336227e-01,-3.739632766838960620e-01,5.702518358521684831e+02
2.198512490086512283e+00,3.014526342569168182e-01,5.944717711170461598e+02
3.392331192772726656e+00,-1.541531252831805254e+00,7.860157775191659084e+02
9.914599613284795776e-01,5.366893754561717633e-02,4.990916233709072571e+02
1.165619442476474976e+00,3.660464451992342383e-01,4.079551111091699340e+02
4.074135749501428982e+00,3.804360175398568411e-01,1.908620986140493869e+02
4.556427735645819155e+00,-1.368046755494811917e+00,5.157260998084863786e+03
4.385918724952476033e+00,9.166577260445286646e-01,1.277922618348556853e+03
5.474060685855634212e+00,-7.802668533741918822e-01,6.307939093143488662e+02
3.636288347413847433e+00,7.947024295927049842e-01,4.438209381835098952e+02
5.178394467171604454e+00,-4.313218584805226796e-01,3.841794945790968541e+02
3.974052225229139257e+00,1.004059482673849368e+00,2.175302983578202657e+03
1.914926750366835906e+00,-1.370078213554744240e+00,1.524223998679192846e+03
1.253516343628074292e+00,-7.785059875161371989e-01,3.762135577975789147e+02
2.253834006931088485e+00,1.183297707402723109e+00,2.510593560189983293e+02
5.117129445512369479e+00,7.020656123877042631e-01,1.838744204131170363e+03
7.161517091595940299e-01,2.867711119209501724e-01,3.347286133243377208e+03
6.130857284118564010e+00,6.510117390234558821e-01,6.785667342108272351e+02
2.065414222258194599e+00,2.309745562224568560e-01,6.278395121142239077e+03
2.165334570770810263e+00,-9.973735857127681292e-01,1.161029941786585766e+02
4.346467295761574867e+00,4.357457290064880584e-01,2.410151152291932704e+02
1.068373368784681643e-01,1.034124110897058246e+00,1.135030592231297305e+03
1.608014158285819617e+00,-1.266225650992212293e+00,1.163446524394711560e+03
5.076544834734662004e+00,-8.032967375124534792e-02,1.760296547055851761e+03
6.159295710064369267e+00,-9.528168471966121933e-01,5.649680279215364180e+02
3.711740886619964375e+00,-3.503848379654271317e-01,2.758035234888165519e+02
2.758823366017551404e+00,1.000687393653652002e-01,1.192954908415116790e+02
5.392230458153261630e+00,-3.072544862679344457e-01,1.051142927312027950e+03
3.134932209499428968e+00,-7.889109245284491034e-02,6.159288511791465908e+02
1.980531408965750861e+00,-4.871756767386665327e-02,7.732647837563462190e+02
1.559309928997645756e+00,-2.538686493985845699e-02,1.060315070888048467e+03
6.061892838367179515e+00,1.191206688861423890e+00,1.276726658248889726e+04
8.432966569602837192e-02,-1.185755247170758420e+00,1.450825318111340607e+02
1.551584724142438532e+00,-9.830670493705023771e-01,4.436574658171751366e+02
4.040698308503296587e+00,-5.144592669807327434e-01,5.712003855007095865e+01
2.342723391949663281e+00,-5.551067982386843624e-01,1.516127605246804706e+03
3.519781966771769355e+00,-1.040235452503637692e+00,2.737203946587799692e+03
5.727816788512156698e+00,7.203942003849380660e-01,3.397553627298291872e+02
5.808230333576082316e+00,1.592793007485789614e-01,9.318459558570684749e+02
1.400322431325170536e+00,-2.341095573927371165e-01,1.356374103753681084e+03
5.026403359330307907e+00,1.303262023748614107e+00,1.188967637057991851e+03
2.459563162960014537e+00,-5.482517569427294846e-02,7.591329970839319685e+02
2.812323879918309899e+00,-1.168175628816169542e+00,1.117888486403235447e+03
8.789779037524267369e-02,4.222503354166116107e-01,4.502461740265961225e+02
5.846163973947930970e+00,-4.672616406725698113e-01,2.194526572740509209e+02
2.706954108893172783e+00,-4.486870421272945442e-02,9.855196530692547867e+02
5.420385022816098797e+00,8.314722257235068748e-02,4.264954471536494793e+02
2.463212127701016829e+00,-3.967429155311311822e-02,5.241225294427115841e+03
5.382650308528583061e+00,5.216022214998168316e-01,4.669143899691603679e+02
3.016639129303694267e-01,9.418319894043123419e-01,5.142449487507298045e+02
5.470573846761776160e+00,1.345715545350199438e+00,4.199376664638502916e+02
4.138806583773749104e+00,1.398194312333087552e-01,2.419898365245100820e+02
4.329660208020078116e+00,-2.367122597722315924e-01,1.068729915433862288e+03
4.261270789009754090e+00,4.103771222442426647e-01,5.646847109887527267e+02
4.975286992588517698e+00,4.081350983604677407e-01,1.207494436793295108e+03
3.496440288292802734e+00,-3.824676815178231770e-01,1.228903970075824873e+03
1.996449731008906880e+00,-1.212799218680588487e+00,6.565514493001423943e+02
5.505817690382133200e+00,5.794003520884639657e-01,1.351725448903409642e+03
5.656876314046754395e+00,5.916821962886443798e-01,4.292568907265873349e+03
6.253475980012071389e+00,7.833004440322279827e-01,5.895858629794707895e+02
1.845458893490332430e+00,-5.113897709372592498e-02,1.756816491504493740e+02
3.039808663999588489e+00,-6.424627212966630418e-01,1.511413750271537992e+02
5.284182566492408917e+00,-5.029444095457830111e-01,1.043001894003407415e+02
6.101889937344748382e+00,9.432227965051710461e-01,1.396075524589008182e+03
5.218802611437034500e+00,3.032380271507569836e-01,2.440133717931837793e+02
4.938115049740509299e+00,1.413190336362718069e+00,3.367850493349265548e+02
5.673241693449870837e-01,2.796638722046641545e-01,5.099621649370792511e+02
6.108721667282579482e+00,2.688277613551686152e-01,1.211352972409104723e+03
2.135823944889257309e+00,-6.869316024089887618e-01,5.362084622859239289e+02
2.399531336683202731e+00,-8.207978577244404716e-01,6.925272710899021149e+02
3.144530408326526416e+00,-1.218515321770084370e+00,8.004716291417898901e+02
3.232760471028267801e+00,1.058315293070015706e-01,2.858656569653749102e+02
3.301132476109713387e+00,-4.535491791662623062e-01,5.429071216975481775e+02
8.587343770788613551e-01,8.091098376123047331e-02,7.828440357194648413e+01
2.832371005762181593e+00,-7.582072709117535503e-01,4.326143210486126804e+02
8.186173498925231051e-01,-1.014943477219158341e+00,7.543052209300459253e+03
6.150979074874173946e+00,5.801020774166585348e-01,5.867231932532615701e+02
5.721194369206992647e+00,6.483268609282507589e-01,5.863871253438341000e+02
5.400023782561735430e+00,-1.265253957391730966e-01,1.390844088757555426e+02
3.985047546323280621e+00,-6.613845162126974486e-01,2.421095874918094637e+02
1.077848480496420125e+00,4.542945775279695342e-01,2.329384140822538427e+02
3.197256043204600218e+00,1.338703372333565345e-01,8.948893175437815444e+02
2.808951918697270234e+00,-6.812825257944211677e-01,1.602933628132217336e+03
4.954187334532376696e-01,-1.380391311654618480e+00,1.638560066102449753e+02
5.224547743959238488e+00,1.189655161105372949e+00,1.312775745392206545e+03
3.144293684654392074e+00,-6.410843119750825325e-01,2.902946251714760706e+02
1.904315050695709388e+00,-1.390406548750633187e+00,1.158987669246186272e+02
3.331198856057511204e+00,-2.522075874319992250e-01,3.415477983651183536e+02
1.143563067391650367e+00,7.529563501260403413e-01,5.315477927184193732e+02
5.654867625499965023e+00,4.667437757511563312e-01,3.914882059089744644e+02
6.105034660173854988e+00,8.420956667283440167e-01,6.203467084255570626e+03
3.408132315276755975e+00,-4.438123832570270433e-01,6.002773150021286028e+02
2.329709602289148584e+00,-2.480116884065591554e-01,3.293433358284153655e+03
8.186205033577677037e-01,-9.128878476772517292e-01,3.350913106140994273e+02
5.952549945264176579e+00,4.475081894937613103e-01,1.365777201801588035e+03
1.673271467697276860e+00,2.470742112008106617e-01,5.646919517265630475e+02
2.218355527769031443e+00,-5.880999464149279099e-01,5.363425493694048782e+02
5.091949666728195822e+00,3.915427419635963413e-01,1.285154722903704112e+02
3.203155404076722057e+00,8.474731100425159092e-02,4.920005437255107950e+02
8.403471970629469157e-01,7.009635422204631983e-01,7.294244529056614113e+01
2.081250900966754802e+00,2.862281133604689942e-01,1.603295958757977360e+02
9.340995043870542469e-01,3.674122642336145605e-01,6.226577245245637187e+02
2.239033216558644845e+00,-3.847911816278222485e-02,3.573898581406152175e+02
1.712166019886545709e-01,5.284315171617218199e-02,2.660926189256574048e+02
4.219715593153094524e+00,-7.746636611829644803e-01,7.487935897547120021e+02
3.172785651695138043e+00,-2.522308875773908721e-01,3.263340644167318487e+02
3.369283207071457342e-01,-3.320996981361906686e-01,3.545311612590705863e+02
3.995187448462993007e+00,-3.255419223186780675e-01,2.929865476815196530e+02
5.356907997198289806e+00,1.787508513821021716e-01,9.407295492273445348e+01
3.492510751218971254e+00,-1.015315502557892158e+00,2.534996827347697945e+03
3.866795977994453626e+00,3.641580948867518402e-02,1.880384324958224170e+03
2.412757846149914620e+00,-1.368155244711817931e+00,7.844453044547993841e+02
6.259070597169973382e+00,2.730702667878784351e-01,4.068956874630973743e+02
3.035362160194244652e+00,-8.210398847492000884e-01,7.767901162942597466e+02
8.142130747794403822e-01,-1.222240646657174190e-01,7.034199582540561096e+03
5.775014421707184376e+00,1.096871459005232197e+00,5.317179244789053882e+03
4.480829359435855253e+00,-1.198037876535439639e-01,5.387429404359892033e+03
1.163045747857559986e+00,-2.458025740653012881e-01,1.498456616968722130e+02
3.324952193945868717e-01,7.894597549503455935e-01,4.172708402800798467e+03
3.920242009002298911e+00,4.440835987449536781e-01,5.918938446820925492e+02
4.391833998851513710e-01,5.465960344037472662e-01,6.125217648679941931e+02
6.101372255530487898e+00,9.716790016018631571e-01,3.367356650486029821e+02
3.657812763974907622e+00,-6.610388193434739712e-01,4.719910547658990367e+02
7.141150594195528889e-01,2.148224638835905254e-01,1.080766397000066263e+03
4.153472736220940043e-01,6.372799208916272995e-02,6.162092766251377043e+02
1.107895808365331886e-01,5.614080953027577037e-01,7.391307739305644873e+02
1.615246389418370843e+00,1.331278808325790930e-01,3.923690746730321166e+01
1.507863922064112128e+00,5.222390114705267594e-01,7.271973197081315448e+02
1.358624211768162837e+00,2.178405586661703863e-01,2.094887931502742333e+02
3.354207539282699546e+00,-2.755894576366104687e-01,4.401124437212035446e+03
3.043612608764311833e+00,-5.566465445562590597e-01,1.870460295992237207e+03
6.951047137730234082e-01,6.331652387332994403e-01,7.989587260881598922e+02
2.325311251740042273e+00,7.381634071438415434e-01,4.297674442020547190e+02
3.521405183938838501e+00,-7.701994760049921673e-01,5.164300852553255936e+02
5.872141505662622496e-01,5.533185205041253329e-01,1.707979698077787702e+02
5.803315473660020984e+00,-7.307656457874931455e-01,4.439114215635048026e+02
7.523937178737454268e-01,1.208514089615410292e+00,1.035494688847352336e+03
1.243461004356119171e+00,5.682461157561383702e-01,1.335814279209504889e+02
1.044362969758891424e+00,6.839110019644903948e-01,2.066477011148945166e+02
1.487007976151372812e+00,-5.667428660319875355e-01,2.284525963062913831e+02
1.252147304912147208e+00,3.319562261335731179e-01,1.708448815868149950e+03
3.552699602238728716e+00,-1.001308404196087798e+00,1.433434584431397070e+03
3.382620990272924733e+00,-8.689219960089886730e-01,1.009272856173055175e+03
3.643646436228425323e+00,-7.775429526207324749e-01,3.157848828708520159e+02
2.404982364451776267e+00,-1.049354962634136301e+00,4.109822430200557619e+02
4.672682302959491274e+00,-4.105764920115489991e-01,4.109859892663092751e+02
4.566516368824700578e+00,-9.175432872729243350e-01,4.702877848061643249e+02
4.650614193440904209e+00,-3.432196944483243972e-01,1.743474906729957638e+03
4.678953246788132070e+00,-5.621429003162302651e-01,8.789614870879890987e+02
4.866237120813163841e+00,-5.449723888172770536e-01,8.942363459025569909e+02
3.727227736674975311e+00,-6.428280802548094197e-01,5.934747974371675809e+02
5.918997509366724863e+00,-4.012838116686134882e-01,3.254640684406442688e+03
2.244699454348325851e+00,1.172713285947608819e+00,3.297107577696020257e+02
3.778863130834980044e+00,3.249691974656089555e-02,5.415712122357765566e+02
3.220040937957800331e+00,-6.116665788539390469e-01,1.466892386462994295e+02
5.000577606842464995e+00,-5.209095829434950975e-01,5.357031965277716381e+02
6.943632052976406177e-01,-5.391185259573388899e-01,3.134077435704171421e+03
4.728013320169768718e+00,1.494132275371125584e-01,2.504717639157200892e+02
4.841232665978661309e+00,6.048943311561147951e-01,8.042773063262465882e+01
5.193722671626862741e+00,-1.311377441090057161e+00,4.558626338903018791e+02
3.691758502952266152e+00,4.402034031789657798e-01,3.361960537930726787e+02
3.688061226395481729e+00,8.390349022132738144e-01,9.609873767101254316e+02
3.144301288830140262e+00,2.903644951518662976e-01,1.294434481864944019e+03
1.312977429805080698e+00,1.026316695835775894e+00,7.940758555016958553e+02
5.026808548832508272e+00,-5.904665649811737804e-01,1.228091305045805655e+02
4.474293634105751316e+00,-1.026443498013605460e+00,6.413696641108952008e+02
3.462502488609308093e-01,4.551794073301842491e-01,7.953935846630183732e+02
2.313821884088657743e+00,1.561791710723477999e-01,2.500640940012413012e+03
5.323511706130044985e+00,-1.055382443315455498e+00,1.500495989644423389e+03
7.531657262398416819e-01,2.953816731018050201e-01,1.883822237050236481e+02
2.120941719010084547e+00,-4.700186559377043660e-01,4.542246195185305737e+02
1.546603845789808807e+00,-3.279752681520611279e-01,3.396518568736428278e+02
2.533639307404133678e+00,1.020266644948021328e-01,5.055407761848248811e+03
2.107550637303957863e+00,1.470821927404735163e-01,1.118264859932188756e+03
6.946600940561981075e-01,1.464651053426989646e+00,9.729369230306102168e+01
9.399962715935642477e-01,-2.650428164736533532e-01,7.346687196498736739e+03
2.341464728217563351e+00,6.900147830618033051e-01,4.377526068541117752e+02
4.277608615427370253e+00,-4.614171899434874602e-01,1.319569096471002922e+03
2.246520823169279257e+00,3.766131879992336562e-01,7.347915527907625801e+02
1.055078509048131163e+00,1.222025859086317556e+00,2.552631962867106267e+03
6.182887463981715293e+00,8.064817820203431520e-01,1.348976063306793776e+03
5.590848517179192179e+00,-8.598144546858600412e-01,8.609892258196526882e+02
2.628497548798224948e+00,7.895340154912565689e-01,8.013287646411246214e+02
1.760892921489121354e+00,3.906191360328103296e-02,2.702318234633850125e+02
6.041919987917834245e-01,9.889534169819552689e-01,2.845454725653910373e+02
1.277297130998267694e+00,8.928947300114731256e-01,2.667731949334620936e+02
3.632885727310617430e+00,2.348474358545521445e-01,6.036192989526846304e+02
2.068319065170339588e+00,1.157951918134703106e-02,7.715945978470325826e+03
5.508197578379363968e+00,-7.183793780836013054e-01,7.539865040529430189e+02
3.468173695478810714e+00,-7.713381386182734945e-01,1.022797219899531115e+03
2.234409861629921057e+00,-1.053708074415325990e+00,2.322204046501391872e+02
2.164688377493805937e+00,6.699061893093620768e-01,4.414448223498484936e+02
4.643571433837156981e+00,-4.298739079057198320e-02,5.588535705631264136e+03
5.719575966690523927e+00,-5.533666239025849531e-01,5.137656836890092791e+02
3.297900905287820095e+00,8.106897670669482858e-01,2.269153682394619409e+02
4.243925325601558995e+00,1.465294569825989490e-01,3.956311340111829395e+03
5.066756578139633760e+00,-9.684667051622256606e-01,6.217983976506254606e+01
2.154199952319551414e+00,1.299208251680794124e+00,5.586439267121866123e+02
2.462008437689162665e+00,2.722394134674392396e-01,1.227196217730839089e+04
2.073863445464641853e+00,-1.446086583584942770e-02,3.196790188126207681e+02
2.800639496436382991e+00,9.060131472250809725e-01,6.667538946728706151e+02
9.809960067788434657e-01,1.403291665286951595e+00,5.109846665726597053e+02
5.487821087119608698e+00,-1.026801234768339510e+00,1.060914587730167113e+03
4.092917270651717843e+00,1.436568947020987252e+00,2.128997823864877716e+02
2.426031493578864051e+00,-4.288002309159696379e-01,2.342123947064507945e+02
7.242487614273833696e-01,-7.796329650457676230e-01,3.012927495144583077e+02
4.999429522157357475e+00,-9.408288098194343974e-01,1.090950862304211114e+03
5.709025630595854217e+00,-8.382750389757469556e-01,7.896069074395895768e+02
6.222206136147448774e+00,-2.906566748016030099e-01,3.833134358370900827e+03
5.028335077596547187e+00,-1.846719750090266288e-01,3.748552642133140012e+02
4.478346652520023841e-01,-1.010857086620198020e+00,7.182377919562666648e+03
3.107631454345497257e+00,1.274885130920668797e+00,1.095193187769407587e+03
1.477991896874300215e+00,9.018501119505598629e-01,2.768006125071886800e+03
6.017911074017681550e+00,8.262178803525984661e-01,1.684120893981610834e+03
8.156635793095498577e-02,-1.348880585581449632e+00,1.614397210510927323e+02
3.176840459996975952e+00,8.513846798645628988e-01,4.954684847190472397e+02
1.063621026173995565e+00,4.875362453286101183e-01,2.224382383344995731e+02
5.326550330105598086e+00,-1.824372212753742617e-01,4.274009909004505516e+02
1.983137329997203713e+00,-1.078195115395309267e-01,2.491694108912129195e+03
5.072174280109649658e+00,-5.689849363456170872e-01,1.570404274084210329e+03
2.732491973239147498e+00,7.505515970470409970e-01,1.931058251613518905e+03
5.308600582176980609e+00,-1.151080014364514792e+00,2.554552036951501123e+03
2.100887612413959160e-01,-2.669881006329227757e-01,1.759281959837633849e+03
5.596544366914219637e+00,5.805594941250431518e-01,1.258021177147311960e+02
6.162228727204925427e+00,-4.201235517867432656e-01,3.657848583378910234e+02
